<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.11.02	25301.0	25720.0	25074.0	25280.0	241355	0	0
2018.11.05	25198.0	25508.0	25166.0	25461.0	155110	0	0
2018.11.06	25486.0	25654.0	25407.0	25638.0	141629	0	0
2018.11.07	25651.0	26203.0	25574.0	26173.0	197000	0	0
2018.11.08	26195.0	26276.0	26077.0	26193.0	141560	0	0
2018.11.09	26159.0	26239.0	25881.0	25988.0	163680	0	0
2018.11.12	25973.0	26103.0	25340.0	25394.0	178155	0	0
2018.11.13	25439.0	25573.0	25192.0	25292.0	237570	0	0
2018.11.14	25449.0	25499.0	24932.0	25078.0	230741	0	0
2018.11.15	25082.0	25353.0	24781.0	25289.0	264980	0	0
2018.11.16	25282.0	25512.0	25102.0	25418.0	203980	0	0
2018.11.19	25391.0	25495.0	24898.0	25016.0	193590	0	0
2018.11.20	24999.0	25029.0	24367.0	24461.0	249290	0	0
2018.11.21	24414.0	24667.0	24394.0	24466.0	183760	0	0
2018.11.22	24513.0	24546.0	24297.0	24339.0	103906	0	0
2018.11.23	24397.0	24433.0	24257.0	24284.0	120961	0	0
2018.11.26	24330.0	24671.0	24313.0	24635.0	145558	0	0
2018.11.27	24529.0	24758.0	24413.0	24748.0	187230	0	0
2018.11.28	24771.0	25368.0	24729.0	25366.0	157890	0	0
2018.11.29	25329.0	25480.0	25202.0	25339.0	154319	0	0
2018.11.30	25332.0	25550.0	25203.0	25511.0	129800	0	0
2018.12.03	25988.0	26069.0	25668.0	25827.0	167910	0	0
2018.12.04	25786.0	25800.0	25007.0	25049.0	220460	0	0
2018.12.05	25054.0	25176.0	25045.0	25157.0	86306	0	0
2018.12.06	24847.0	24948.0	24244.0	24947.0	325790	0	0
2018.12.07	24905.0	25093.0	24279.0	24384.0	276140	0	0
2018.12.10	24216.0	24500.0	23877.0	24418.0	275750	0	0
2018.12.11	24438.0	24805.0	24217.0	24372.0	256690	0	0
2018.12.12	24372.0	24829.0	24328.0	24534.0	225330	0	0
2018.12.13	24566.0	24739.0	24470.0	24590.0	211500	0	0
2018.12.14	24551.0	24594.0	24030.0	24099.0	207380	0	0
2018.12.17	24066.0	24213.0	23454.0	23593.0	214569	0	0
2018.12.18	23739.0	23927.0	23517.0	23677.0	218170	0	0
2018.12.19	23621.0	24066.0	23161.0	23320.0	247120	0	0
2018.12.20	23361.0	23438.0	22638.0	22851.0	342830	0	0
2018.12.21	23049.0	23252.0	22398.0	22434.0	313228	0	0
2018.12.24	22396.0	22574.0	21971.0	22011.0	210331	0	0
2018.12.26	21633.0	22880.0	21596.0	22872.0	251255	0	0
2018.12.27	22855.0	23140.0	22260.0	23140.0	337230	0	0
2018.12.28	23027.0	23390.0	22979.0	23063.0	312190	0	0
2018.12.31	23233.0	23322.0	23112.0	23190.0	126270	0	0
2019.01.02	23097.0	23418.0	22810.0	23345.0	212486	0	0
2019.01.03	23051.0	23137.0	22636.0	22686.0	289750	0	0
2019.01.04	22732.0	23524.0	22584.0	23428.0	264550	0	0
2019.01.07	23465.0	23687.0	23295.0	23529.0	211850	0	0
2019.01.08	23548.0	23866.0	23535.0	23788.0	195320	0	0
2019.01.09	23766.0	23986.0	23761.0	23879.0	185180	0	0
2019.01.10	23822.0	24016.0	23660.0	23997.0	182740	0	0
2019.01.11	23963.0	24017.0	23796.0	23989.0	147389	0	0
2019.01.14	23897.0	23966.0	23724.0	23898.0	133913	0	0
2019.01.15	23890.0	24098.0	23853.0	24061.0	163430	0	0
2019.01.16	24041.0	24288.0	23985.0	24201.0	133960	0	0
2019.01.17	24192.0	24480.0	24035.0	24376.0	151110	0	0
2019.01.18	24338.0	24750.0	24324.0	24703.0	143490	0	0
2019.01.21	24691.0	24691.0	24546.0	24631.0	77606	0	0
2019.01.22	24616.0	24661.0	24239.0	24416.0	156560	0	0
2019.01.23	24386.0	24696.0	24303.0	24578.0	168900	0	0
2019.01.24	24553.0	24633.0	24419.0	24555.0	164830	0	0
2019.01.25	24500.0	24863.0	24493.0	24732.0	140730	0	0
2019.01.28	24719.0	24725.0	24321.0	24526.0	152930	0	0
2019.01.29	24460.0	24677.0	24386.0	24580.0	138260	0	0
2019.01.30	24664.0	25109.0	24577.0	25014.0	150050	0	0
2019.01.31	25007.0	25054.0	24834.0	25005.0	137850	0	0
2019.02.01	25049.0	25189.0	24982.0	25060.0	145050	0	0
2019.02.04	25010.0	25244.0	24975.0	25240.0	104140	0	0
2019.02.05	25231.0	25426.0	25192.0	25398.0	99228	0	0
2019.02.06	25379.0	25439.0	25307.0	25391.0	101517	0	0
2019.02.07	25346.0	25356.0	24997.0	25172.0	135670	0	0
2019.02.08	25107.0	25116.0	24882.0	25104.0	128430	0	0
2019.02.11	25120.0	25247.0	25002.0	25050.0	113939	0	0
2019.02.12	25029.0	25458.0	25027.0	25420.0	94010	0	0
2019.02.13	25431.0	25626.0	25430.0	25536.0	96559	0	0
2019.02.14	25493.0	25613.0	25300.0	25441.0	131433	0	0
2019.02.15	25425.0	25878.0	25276.0	25873.0	126319	0	0
2019.02.18	25900.0	25939.0	25847.0	25902.0	65266	0	0
2019.02.19	25902.0	25962.0	25789.0	25894.0	97328	0	0
2019.02.20	25883.0	25987.0	25828.0	25958.0	109707	0	0
2019.02.21	25952.0	26086.0	25761.0	25855.0	120120	0	0
2019.02.22	25829.0	26051.0	25812.0	26027.0	101290	0	0
2019.02.25	26089.0	26240.0	26047.0	26092.0	96110	0	0
2019.02.26	26065.0	26154.0	25959.0	26059.0	108970	0	0
2019.02.27	26022.0	26054.0	25871.0	25982.0	95091	0	0
2019.02.28	26008.0	26023.0	25873.0	25916.0	103248	0	0
2019.03.01	25909.0	26141.0	25908.0	26031.0	95649	0	0
2019.03.04	26148.0	26171.0	25609.0	25822.0	129230	0	0
2019.03.05	25791.0	25894.0	25726.0	25809.0	117700	0	0
2019.03.06	25794.0	25839.0	25631.0	25676.0	117220	0	0
2019.03.07	25664.0	25710.0	25345.0	25471.0	135819	0	0
2019.03.08	25463.0	25492.0	25216.0	25450.0	139068	0	0
2019.03.11	25479.0	25698.0	25220.0	25670.0	120924	0	0
2019.03.12	25738.0	25764.0	25518.0	25591.0	117042	0	0
2019.03.13	25545.0	25776.0	25458.0	25750.0	111065	0	0
2019.03.14	25745.0	25782.0	25618.0	25709.0	100883	0	0
2019.03.15	25714.0	25926.0	25646.0	25865.0	95345	0	0
2019.03.18	25833.0	25940.0	25778.0	25925.0	85093	0	0
2019.03.19	25941.0	26111.0	25813.0	25875.0	96943	0	0
2019.03.20	25850.0	25931.0	25662.0	25666.0	125565	0	0
2019.03.21	25718.0	26009.0	25576.0	25954.0	120945	0	0
2019.03.22	25962.0	26002.0	25502.0	25543.0	157643	0	0
2019.03.25	25567.0	25604.0	25352.0	25553.0	165445	0	0
2019.03.26	25552.0	25795.0	25541.0	25645.0	130704	0	0
2019.03.27	25600.0	25757.0	25421.0	25607.0	145715	0	0
2019.03.28	25584.0	25741.0	25506.0	25732.0	129614	0	0
2019.03.29	25782.0	25948.0	25733.0	25936.0	110382	0	0
2019.04.01	26054.0	26280.0	26031.0	26251.0	103870	0	0
2019.04.02	26228.0	26272.0	26122.0	26178.0	95607	0	0
2019.04.03	26151.0	26299.0	26129.0	26215.0	103726	0	0
2019.04.04	26273.0	26398.0	26185.0	26379.0	108849	0	0
2019.04.05	26366.0	26496.0	26351.0	26421.0	92416	0	0
2019.04.08	26377.0	26403.0	26242.0	26343.0	85853	0	0
2019.04.09	26324.0	26337.0	26097.0	26158.0	87731	0	0
2019.04.10	26139.0	26222.0	26098.0	26158.0	88349	0	0
2019.04.11	26175.0	26230.0	26059.0	26143.0	88397	0	0
2019.04.12	26166.0	26441.0	26142.0	26406.0	90885	0	0
2019.04.15	26402.0	26476.0	26313.0	26380.0	73475	0	0
2019.04.16	26391.0	26553.0	26376.0	26450.0	88763	0	0
2019.04.17	26417.0	26513.0	26379.0	26452.0	87608	0	0
2019.04.18	26437.0	26601.0	26308.0	26561.0	96011	0	0
2019.04.22	26576.0	26631.0	26450.0	26513.0	82214	0	0
2019.04.23	26519.0	26694.0	26464.0	26651.0	80226	0	0
2019.04.24	26653.0	26699.0	26580.0	26601.0	83880	0	0
2019.04.25	26563.0	26583.0	26304.0	26462.0	90627	0	0
2019.04.26	26443.0	26541.0	26357.0	26536.0	102837	0	0
2019.04.29	26538.0	26601.0	26497.0	26552.0	73520	0	0
2019.04.30	26568.0	26659.0	26416.0	26580.0	86044	0	0
2019.05.01	26647.0	26708.0	26427.0	26430.0	89495	0	0
2019.05.02	26385.0	26481.0	26176.0	26306.0	125818	0	0
2019.05.03	26307.0	26535.0	26274.0	26502.0	90565	0	0
2019.05.06	26115.0	26476.0	25960.0	26438.0	181760	0	0
2019.05.07	26280.0	26423.0	25788.0	25965.0	187179	0	0
2019.05.08	25968.0	26116.0	25835.0	25973.0	181279	0	0
2019.05.09	25987.0	26001.0	25514.0	25823.0	192768	0	0
2019.05.10	25794.0	26019.0	25469.0	25948.0	268109	0	0
2019.05.13	25785.0	25799.0	25224.0	25324.0	196377	0	0
2019.05.14	25249.0	25688.0	25249.0	25538.0	141190	0	0
2019.05.15	25595.0	25725.0	25336.0	25654.0	146289	0	0
2019.05.16	25642.0	25957.0	25549.0	25862.0	133630	0	0
2019.05.17	25884.0	25949.0	25628.0	25759.0	160109	0	0
2019.05.20	25816.0	25904.0	25559.0	25674.0	156425	0	0
2019.05.21	25734.0	25897.0	25714.0	25872.0	115687	0	0
2019.05.22	25884.0	25906.0	25739.0	25773.0	114549	0	0
2019.05.23	25771.0	25771.0	25325.0	25489.0	154358	0	0
2019.05.24	25496.0	25661.0	25454.0	25592.0	114280	0	0
2019.05.27	25627.0	25696.0	25589.0	25647.0	64229	0	0
2019.05.28	25659.0	25716.0	25345.0	25345.0	117858	0	0
2019.05.29	25363.0	25368.0	24935.0	25121.0	157678	0	0
2019.05.30	25141.0	25216.0	25053.0	25172.0	117128	0	0
2019.05.31	25172.0	25181.0	24806.0	24811.0	163028	0	0
2019.06.03	24642.0	24932.0	24607.0	24810.0	177234	0	0
2019.06.04	24892.0	25343.0	24819.0	25329.0	138800	0	0
2019.06.05	25405.0	25544.0	25332.0	25539.0	133880	0	0
2019.06.06	25452.0	25798.0	25424.0	25728.0	125030	0	0
2019.06.07	25681.0	26072.0	25669.0	25980.0	114229	0	0
2019.06.10	26139.0	26211.0	26038.0	26059.0	109390	0	0
2019.06.11	26063.0	26248.0	25999.0	26049.0	109169	0	0
2019.06.12	26048.0	26087.0	25949.0	26006.0	106880	0	0
2019.06.13	26005.0	26143.0	25880.0	26116.0	123409	0	0
2019.06.14	26109.0	26161.0	25987.0	26093.0	108943	0	0
2019.06.17	26140.0	26201.0	26047.0	26110.0	84051	0	0
2019.06.18	26134.0	26527.0	26055.0	26468.0	114457	0	0
2019.06.19	26476.0	26569.0	26413.0	26503.0	105127	0	0
2019.06.20	26522.0	26800.0	26517.0	26750.0	102239	0	0
2019.06.21	26743.0	26908.0	26673.0	26721.0	105100	0	0
2019.06.24	26695.0	26805.0	26689.0	26731.0	81936	0	0
2019.06.25	26747.0	26811.0	26525.0	26549.0	106055	0	0
2019.06.26	26562.0	26689.0	26494.0	26541.0	101018	0	0
2019.06.27	26524.0	26651.0	26433.0	26521.0	105760	0	0
2019.06.28	26592.0	26637.0	26517.0	26587.0	84038	0	0
2019.07.01	26839.0	26897.0	26614.0	26716.0	102770	0	0
2019.07.02	26648.0	26786.0	26630.0	26786.0	88139	0	0
2019.07.03	26784.0	26978.0	26749.0	26972.0	68619	0	0
2019.07.04	26968.0	26999.0	26938.0	26986.0	40061	0	0
2019.07.05	26989.0	26998.0	26729.0	26931.0	91273	0	0
2019.07.08	26905.0	26908.0	26746.0	26807.0	92521	0	0
2019.07.09	26794.0	26807.0	26657.0	26783.0	83807	0	0
2019.07.10	26779.0	26982.0	26689.0	26857.0	97146	0	0
2019.07.11	26873.0	27086.0	26860.0	27084.0	85060	0	0
2019.07.12	27089.0	27332.0	27076.0	27326.0	74545	0	0
2019.07.15	27313.0	27403.0	27270.0	27355.0	70997	0	0
2019.07.16	27338.0	27403.0	27287.0	27334.0	71081	0	0
2019.07.17	27322.0	27383.0	27217.0	27217.0	71365	0	0
2019.07.18	27187.0	27267.0	27066.0	27220.0	94035	0	0
2019.07.19	27248.0	27340.0	27146.0	27158.0	100800	0	0
2019.07.22	27129.0	27223.0	27088.0	27172.0	89954	0	0
2019.07.23	27190.0	27370.0	27168.0	27346.0	80334	0	0
2019.07.24	27319.0	27357.0	27191.0	27267.0	85330	0	0
2019.07.25	27273.0	27363.0	27058.0	27152.0	101470	0	0
2019.07.26	27116.0	27213.0	27111.0	27189.0	74126	0	0
2019.07.29	27185.0	27275.0	27135.0	27219.0	70067	0	0
2019.07.30	27244.0	27270.0	27065.0	27198.0	88115	0	0
2019.07.31	27225.0	27278.0	26721.0	26863.0	116459	0	0
2019.08.01	26799.0	27175.0	26547.0	26582.0	175610	0	0
2019.08.02	26525.0	26688.0	26248.0	26486.0	199360	0	0
2019.08.05	26462.0	26499.0	25519.0	25716.0	217280	0	0
2019.08.06	25259.0	26038.0	25077.0	26029.0	279300	0	0
2019.08.07	25967.0	26084.0	25440.0	26007.0	242949	0	0
2019.08.08	25967.0	26381.0	25864.0	26380.0	164450	0	0
2019.08.09	26222.0	26414.0	26097.0	26286.0	169300	0	0
2019.08.12	26289.0	26371.0	25819.0	25890.0	170005	0	0
2019.08.13	25893.0	26426.0	25763.0	26282.0	203959	0	0
2019.08.14	26316.0	26361.0	25471.0	25482.0	222210	0	0
2019.08.15	25431.0	25714.0	25236.0	25577.0	273260	0	0
2019.08.16	25644.0	25930.0	25575.0	25887.0	159030	0	0
2019.08.19	26039.0	26241.0	26005.0	26131.0	123342	0	0
2019.08.20	26109.0	26199.0	25949.0	25963.0	124419	0	0
2019.08.21	25923.0	26269.0	25895.0	26202.0	105248	0	0
2019.08.22	26295.0	26378.0	26097.0	26252.0	128300	0	0
2019.08.23	26237.0	26356.0	25506.0	25632.0	205115	0	0
2019.08.26	25313.0	25989.0	25313.0	25902.0	252506	0	0
2019.08.27	25939.0	26073.0	25721.0	25773.0	174350	0	0
2019.08.28	25794.0	26041.0	25634.0	26035.0	157999	0	0
2019.08.29	26020.0	26408.0	25924.0	26359.0	140650	0	0
2019.08.30	26352.0	26551.0	26292.0	26392.0	136788	0	0
2019.09.02	26264.0	26371.0	26111.0	26208.0	96536	0	0
2019.09.03	26234.0	26300.0	25976.0	26116.0	180820	0	0
2019.09.04	26098.0	26365.0	26073.0	26354.0	126550	0	0
2019.09.05	26372.0	26836.0	26356.0	26729.0	127128	0	0
2019.09.06	26711.0	26861.0	26707.0	26795.0	113150	0	0
2019.09.09	26836.0	26902.0	26763.0	26841.0	90242	0	0
2019.09.10	26853.0	26901.0	26715.0	26901.0	117076	0	0
2019.09.11	26879.0	27136.0	26841.0	27129.0	110930	0	0
2019.09.12	27141.0	27312.0	27104.0	27189.0	138618	0	0
2019.09.13	27205.0	27303.0	27173.0	27213.0	103506	0	0
2019.09.16	27102.0	27170.0	27002.0	27070.0	128900	0	0
2019.09.17	27117.0	27120.0	26978.0	27104.0	104989	0	0
2019.09.18	27106.0	27161.0	26898.0	27147.0	90698	0	0
2019.09.19	27149.0	27269.0	26992.0	27090.0	101000	0	0
2019.09.20	27111.0	27190.0	26927.0	26931.0	94550	0	0
2019.09.23	27034.0	27053.0	26825.0	26953.0	99159	0	0
2019.09.24	27017.0	27114.0	26703.0	26818.0	125750	0	0
2019.09.25	26862.0	27018.0	26736.0	26973.0	122340	0	0
2019.09.26	26995.0	27060.0	26803.0	26901.0	115108	0	0
2019.09.27	26913.0	27011.0	26713.0	26822.0	134950	0	0
2019.09.30	26894.0	26999.0	26835.0	26919.0	103256	0	0
2019.10.01	26983.0	27069.0	26561.0	26572.0	122889	0	0
2019.10.02	26583.0	26651.0	25972.0	26087.0	153529	0	0
2019.10.03	26034.0	26204.0	25741.0	26204.0	171940	0	0
2019.10.04	26216.0	26587.0	26099.0	26565.0	135890	0	0
2019.10.07	26453.0	26656.0	26423.0	26473.0	125710	0	0
2019.10.08	26466.0	26590.0	26138.0	26163.0	172870	0	0
2019.10.09	26179.0	26435.0	26122.0	26344.0	153230	0	0
2019.10.10	26065.0	26602.0	26028.0	26504.0	197620	0	0
2019.10.11	26575.0	27013.0	26542.0	26809.0	154450	0	0
2019.10.14	26877.0	26936.0	26680.0	26786.0	115880	0	0
2019.10.15	26807.0	27121.0	26801.0	27024.0	109847	0	0
2019.10.16	27036.0	27060.0	26934.0	27008.0	106199	0	0
2019.10.17	26952.0	27124.0	26913.0	27034.0	107800	0	0
2019.10.18	27015.0	27058.0	26771.0	26771.0	112409	0	0
2019.10.21	26812.0	26878.0	26743.0	26828.0	90449	0	0
2019.10.22	26826.0	26947.0	26782.0	26790.0	91288	0	0
2019.10.23	26798.0	26898.0	26633.0	26834.0	111690	0	0
2019.10.24	26868.0	26917.0	26712.0	26802.0	96307	0	0
2019.10.25	26802.0	27016.0	26762.0	26950.0	78368	0	0
2019.10.28	27004.0	27166.0	26987.0	27091.0	77884	0	0
2019.10.29	27103.0	27162.0	27022.0	27102.0	78711	0	0
2019.10.30	27093.0	27280.0	26994.0	27238.0	89483	0	0
2019.10.31	27210.0	27233.0	26916.0	27045.0	114465	0	0
2019.11.01	27032.0	27343.0	27028.0	27324.0	75521	0	0
2019.11.04	27373.0	27515.0	27358.0	27462.0	70648	0	0
2019.11.05	27439.0	27559.0	27431.0	27489.0	91750	0	0
2019.11.06	27490.0	27533.0	27407.0	27487.0	80129	0	0
2019.11.07	27464.0	27773.0	27426.0	27680.0	91009	0	0
2019.11.08	27708.0	27742.0	27575.0	27673.0	82440	0	0
2019.11.11	27666.0	27712.0	27507.0	27687.0	77099	0	0
2019.11.12	27675.0	27771.0	27634.0	27695.0	83389	0	0
2019.11.13	27671.0	27805.0	27562.0	27777.0	89010	0	0
2019.11.14	27782.0	27839.0	27674.0	27784.0	93720	0	0
2019.11.15	27765.0	28000.0	27763.0	28000.0	77207	0	0
2019.11.18	27975.0	28090.0	27959.0	28032.0	78580	0	0
2019.11.19	28025.0	28160.0	27892.0	27932.0	87646	0	0
2019.11.20	27880.0	27905.0	27673.0	27820.0	110300	0	0
2019.11.21	27766.0	27865.0	27674.0	27763.0	120120	0	0
2019.11.22	27778.0	27894.0	27745.0	27872.0	86089	0	0
2019.11.25	27935.0	28065.0	27934.0	28062.0	61657	0	0
2019.11.26	28048.0	28171.0	28022.0	28116.0	79739	0	0
2019.11.27	28139.0	28193.0	28080.0	28168.0	64957	0	0
2019.11.28	28104.0	28144.0	28068.0	28129.0	45725	0	0
2019.11.29	28111.0	28123.0	28045.0	28074.0	56970	0	0
2019.12.02	28089.0	28201.0	27782.0	27791.0	106130	0	0
2019.12.03	27750.0	27850.0	27324.0	27506.0	126859	0	0
2019.12.04	27513.0	27728.0	27400.0	27654.0	109800	0	0
2019.12.05	27653.0	27769.0	27560.0	27680.0	104920	0	0
2019.12.06	27671.0	28035.0	27669.0	28013.0	81197	0	0
2019.12.09	28024.0	28027.0	27907.0	27915.0	68538	0	0
2019.12.10	27884.0	27949.0	27715.0	27883.0	106750	0	0
2019.12.11	27904.0	27967.0	27796.0	27907.0	93718	0	0
2019.12.12	27931.0	28223.0	27852.0	28128.0	115727	0	0
2019.12.13	28224.0	28286.0	28025.0	28140.0	135539	0	0
2019.12.16	28166.0	28337.0	28149.0	28234.0	76065	0	0
2019.12.17	28214.0	28327.0	28163.0	28262.0	77228	0	0
2019.12.18	28265.0	28321.0	28242.0	28243.0	58687	0	0
2019.12.19	28256.0	28380.0	28232.0	28370.0	59907	0	0
2019.12.20	28385.0	28519.0	28360.0	28458.0	58455	0	0
2019.12.23	28500.0	28580.0	28474.0	28549.0	46153	0	0
2019.12.24	28561.0	28588.0	28509.0	28522.0	27120	0	0
2019.12.26	28545.0	28622.0	28526.0	28621.0	29061	0	0
2019.12.27	28631.0	28731.0	28606.0	28644.0	54440	0	0
2019.12.30	28650.0	28672.0	28426.0	28469.0	70636	0	0
2019.12.31	28477.0	28510.0	28367.0	28428.0	49528	0	0
2020.01.02	28620.0	28873.0	28618.0	28873.0	60853	0	0
2020.01.03	28906.0	28917.0	28462.0	28627.0	137429	0	0
2020.01.06	28510.0	28707.0	28387.0	28702.0	104450	0	0
2020.01.07	28671.0	28769.0	28567.0	28581.0	106680	0	0
2020.01.08	28385.0	28865.0	28122.0	28745.0	181540	0	0
2020.01.09	28831.0	28986.0	28774.0	28958.0	95349	0	0
2020.01.10	28983.0	29053.0	28786.0	28825.0	81770	0	0
2020.01.13	28857.0	28941.0	28817.0	28901.0	75919	0	0
2020.01.14	28924.0	29052.0	28772.0	28931.0	108529	0	0
2020.01.15	28931.0	29129.0	28875.0	29034.0	99610	0	0
2020.01.16	29102.0	29300.0	29067.0	29298.0	69965	0	0
2020.01.17	29324.0	29402.0	29290.0	29338.0	73203	0	0
2020.01.20	29328.0	29356.0	29268.0	29334.0	37320	0	0
2020.01.21	29319.0	29335.0	29146.0	29197.0	103689	0	0
2020.01.22	29218.0	29346.0	29168.0	29192.0	94339	0	0
2020.01.23	29153.0	29189.0	28962.0	29159.0	110410	0	0
2020.01.24	29186.0	29283.0	28840.0	28987.0	123028	0	0
2020.01.27	28700.0	28780.0	28458.0	28533.0	177300	0	0
2020.01.28	28581.0	28823.0	28549.0	28727.0	139570	0	0
2020.01.29	28736.0	28930.0	28705.0	28737.0	131220	0	0
2020.01.30	28777.0	28877.0	28480.0	28855.0	189790	0	0
2020.01.31	28866.0	28933.0	28165.0	28243.0	199450	0	0
2020.02.03	28329.0	28630.0	28292.0	28395.0	177440	0	0
2020.02.04	28376.0	28903.0	28373.0	28809.0	143440	0	0
2020.02.05	28843.0	29309.0	28749.0	29289.0	161710	0	0
2020.02.06	29314.0	29528.0	29247.0	29377.0	145980	0	0
2020.02.07	29392.0	29408.0	29055.0	29102.0	155980	0	0
2020.02.10	29053.0	29274.0	28899.0	29274.0	147590	0	0
2020.02.11	29283.0	29441.0	29210.0	29276.0	120510	0	0
2020.02.12	29312.0	29565.0	29256.0	29548.0	101540	0	0
2020.02.13	29545.0	29556.0	29262.0	29426.0	138690	0	0
2020.02.14	29431.0	29529.0	29280.0	29394.0	112700	0	0
2020.02.17	29465.0	29490.0	29412.0	29470.0	54356	0	0
2020.02.18	29358.0	29379.0	29115.0	29234.0	126720	0	0
2020.02.19	29263.0	29409.0	29246.0	29345.0	94810	0	0
2020.02.20	29374.0	29443.0	28951.0	29212.0	157590	0	0
2020.02.21	29137.0	29168.0	28890.0	28991.0	174380	0	0
2020.02.24	28650.0	28686.0	27901.0	27965.0	258670	0	0
2020.02.25	28022.0	28245.0	26996.0	27083.0	324280	0	0
2020.02.26	27239.0	27541.0	26712.0	26961.0	409590	0	0
2020.02.27	26934.0	26988.0	25744.0	25748.0	500200	0	0
2020.02.28	25634.0	25773.0	24683.0	25444.0	737540	0	0
2020.03.02	25095.0	26710.0	24998.0	26704.0	612630	0	0
2020.03.03	26582.0	27084.0	25702.0	25909.0	642300	0	0
2020.03.04	25831.0	27095.0	25772.0	27087.0	418240	0	0
2020.03.05	26899.0	26933.0	25942.0	26121.0	395490	0	0
2020.03.06	26194.0	26304.0	25217.0	25875.0	517950	0	0
2020.03.09	24790.0	24808.0	23574.0	23779.0	419644	0	0
2020.03.10	24280.0	25052.0	23688.0	24987.0	619085	0	0
2020.03.11	24612.0	24692.0	23328.0	23598.0	629935	0	0
2020.03.12	23643.0	23679.0	20898.0	20940.0	786513	0	0
2020.03.13	20951.0	23156.0	20398.0	23038.0	841515	0	0
2020.03.16	20979.0	21776.0	20077.0	20407.0	457287	0	0
2020.03.17	20701.0	21377.0	19899.0	20888.0	918347	0	0
2020.03.18	20540.0	20708.0	18893.0	20075.0	597167	0	0
2020.03.19	20341.0	20518.0	18962.0	19731.0	972705	0	0
2020.03.20	19644.0	21013.0	19101.0	19164.0	772935	0	0
2020.03.23	18221.0	19923.0	18170.0	18594.0	867922	0	0
2020.03.24	18966.0	20840.0	18763.0	20807.0	583443	0	0
2020.03.25	20786.0	22017.0	20414.0	21175.0	739545	0	0
2020.03.26	21188.0	22590.0	20646.0	22582.0	663835	0	0
2020.03.27	22510.0	22659.0	21457.0	21589.0	574405	0	0
2020.03.30	21245.0	22375.0	21099.0	22327.0	494610	0	0
2020.03.31	22371.0	22528.0	21860.0	21939.0	405660	0	0
2020.04.01	21709.0	21724.0	20786.0	20935.0	395310	0	0
2020.04.02	21019.0	21480.0	20637.0	21405.0	406910	0	0
2020.04.03	21451.0	21459.0	20865.0	21062.0	392530	0	0
2020.04.06	21341.0	22785.0	21290.0	22629.0	347350	0	0
2020.04.07	22542.0	23590.0	22424.0	22649.0	481740	0	0
2020.04.08	22506.0	23511.0	22367.0	23422.0	444440	0	0
2020.04.09	23389.0	23999.0	23145.0	23699.0	442150	0	0
2020.04.13	23363.0	23723.0	23086.0	23383.0	328700	0	0
2020.04.14	23473.0	24035.0	23367.0	23945.0	299760	0	0
2020.04.15	24015.0	24023.0	23223.0	23501.0	314140	0	0
2020.04.16	23404.0	23783.0	23206.0	23534.0	327410	0	0
2020.04.17	24231.0	24443.0	23825.0	24234.0	308900	0	0
2020.04.20	24053.0	24317.0	23624.0	23647.0	300320	0	0
2020.04.21	23619.0	23799.0	22937.0	23012.0	379170	0	0
2020.04.22	23157.0	23616.0	22936.0	23467.0	296820	0	0
2020.04.23	23443.0	23883.0	23345.0	23507.0	291400	0	0
2020.04.24	23403.0	23825.0	23268.0	23771.0	251960	0	0
2020.04.27	23707.0	24206.0	23647.0	24120.0	222320	0	0
2020.04.28	24124.0	24548.0	23992.0	24104.0	251010	0	0
2020.04.29	24133.0	24762.0	24081.0	24628.0	254220	0	0
2020.04.30	24732.0	24901.0	24185.0	24320.0	288570	0	0
2020.05.01	24053.0	24188.0	23643.0	23728.0	263290	0	0
2020.05.04	23431.0	23769.0	23322.0	23748.0	266040	0	0
2020.05.05	23755.0	24169.0	23704.0	23878.0	220310	0	0
2020.05.06	23913.0	24106.0	23663.0	23665.0	244410	0	0
2020.05.07	23540.0	24093.0	23520.0	23879.0	218570	0	0
2020.05.08	23993.0	24345.0	23949.0	24323.0	180250	0	0
2020.05.11	24360.0	24559.0	24062.0	24218.0	200660	0	0
2020.05.12	24242.0	24377.0	23757.0	23759.0	220380	0	0
2020.05.13	23598.0	23862.0	23064.0	23243.0	288980	0	0
2020.05.14	23299.0	23628.0	22788.0	23628.0	326460	0	0
2020.05.15	23622.0	23756.0	23329.0	23694.0	298150	0	0
2020.05.18	23670.0	24707.0	23642.0	24580.0	218880	0	0
2020.05.19	24592.0	24834.0	24203.0	24203.0	275670	0	0
2020.05.20	24211.0	24649.0	24161.0	24568.0	215910	0	0
2020.05.21	24569.0	24719.0	24357.0	24471.0	222420	0	0
2020.05.22	24505.0	24558.0	24155.0	24461.0	223610	0	0
2020.05.25	24528.0	24786.0	24481.0	24759.0	114006	0	0
2020.05.26	24711.0	25175.0	24674.0	25005.0	182800	0	0
2020.05.27	25023.0	25547.0	24968.0	25544.0	231910	0	0
2020.05.28	25577.0	25840.0	25358.0	25408.0	268020	0	0
2020.05.29	25470.0	25485.0	25022.0	25368.0	290180	0	0
2020.06.01	25220.0	25545.0	25181.0	25474.0	230790	0	0
2020.06.02	25494.0	25742.0	25322.0	25741.0	188780	0	0
2020.06.03	25718.0	26338.0	25706.0	26261.0	179260	0	0
2020.06.04	26232.0	26384.0	26075.0	26275.0	214050	0	0
2020.06.05	26315.0	27337.0	26228.0	27090.0	247200	0	0
