<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.28	09:15:00	5865.7	5871.0	5864.0	5866.0	482	0	1
2025.02.28	09:30:00	5865.9	5873.7	5861.5	5872.5	450	0	1
2025.02.28	09:45:00	5873.0	5877.7	5872.4	5876.0	391	0	1
2025.02.28	10:00:00	5875.8	5880.3	5873.5	5874.4	772	0	1
2025.02.28	10:15:00	5874.5	5884.4	5874.5	5882.5	620	0	1
2025.02.28	10:30:00	5882.3	5885.8	5881.0	5882.3	542	0	1
2025.02.28	10:45:00	5882.6	5885.3	5880.4	5884.1	322	0	1
2025.02.28	11:00:00	5884.2	5885.8	5880.3	5885.5	602	0	1
2025.02.28	11:15:00	5885.3	5888.7	5884.6	5887.5	407	0	1
2025.02.28	11:30:00	5887.8	5887.9	5883.1	5885.2	436	0	1
2025.02.28	11:45:00	5885.3	5886.5	5882.6	5884.7	371	0	1
2025.02.28	12:00:00	5884.4	5886.9	5883.0	5884.1	363	0	1
2025.02.28	12:15:00	5884.0	5887.8	5882.9	5884.5	290	0	1
2025.02.28	12:30:00	5884.7	5889.3	5884.6	5889.3	263	0	1
2025.02.28	12:45:00	5889.2	5890.8	5886.3	5886.7	245	0	1
2025.02.28	13:00:00	5886.7	5889.6	5886.7	5887.6	199	0	1
2025.02.28	13:15:00	5887.5	5890.6	5887.2	5890.0	189	0	1
2025.02.28	13:30:00	5890.2	5892.2	5885.8	5890.3	270	0	1
2025.02.28	13:45:00	5890.0	5890.4	5887.1	5888.4	224	0	1
2025.02.28	14:00:00	5888.6	5888.7	5876.8	5879.8	794	0	1
2025.02.28	14:15:00	5879.6	5885.9	5879.3	5882.9	481	0	1
2025.02.28	14:30:00	5883.0	5883.0	5875.7	5878.8	811	0	1
2025.02.28	14:45:00	5878.6	5883.9	5878.0	5882.3	654	0	1
2025.02.28	15:00:00	5882.1	5884.5	5879.2	5880.1	521	0	1
2025.02.28	15:15:00	5879.7	5880.5	5873.3	5876.7	718	0	1
2025.02.28	15:30:00	5876.5	5891.0	5876.5	5885.2	1497	0	1
2025.02.28	15:45:00	5885.4	5886.4	5877.8	5878.4	891	0	1
2025.02.28	16:00:00	5878.5	5882.2	5874.9	5880.5	864	0	1
2025.02.28	16:15:00	5880.6	5883.3	5870.1	5871.4	834	0	1
2025.02.28	16:30:00	5871.7	5879.0	5848.8	5874.2	3090	0	1
2025.02.28	16:45:00	5874.2	5877.0	5863.0	5875.5	3065	0	1
2025.02.28	17:00:00	5875.0	5890.3	5867.7	5890.3	2840	0	1
2025.02.28	17:15:00	5889.7	5899.5	5873.5	5899.0	2445	0	1
2025.02.28	17:30:00	5899.3	5902.4	5886.5	5890.0	2110	0	1
2025.02.28	17:45:00	5890.1	5904.6	5888.2	5904.0	1687	0	1
2025.02.28	18:00:00	5904.2	5905.7	5889.2	5892.0	1706	0	1
2025.02.28	18:15:00	5892.4	5894.5	5876.4	5876.4	1872	0	1
2025.02.28	18:30:00	5876.9	5898.3	5874.7	5895.2	1676	0	1
2025.02.28	18:45:00	5894.7	5900.0	5887.5	5889.4	1396	0	1
2025.02.28	19:00:00	5889.7	5893.5	5881.2	5891.9	1481	0	1
2025.02.28	19:15:00	5892.2	5899.5	5880.7	5886.3	1472	0	1
2025.02.28	19:30:00	5886.7	5888.2	5864.9	5869.4	1587	0	1
2025.02.28	19:45:00	5869.2	5872.7	5851.9	5853.0	2106	0	1
2025.02.28	20:00:00	5852.7	5864.1	5850.5	5857.6	1623	0	1
2025.02.28	20:15:00	5857.5	5864.3	5840.5	5863.2	2807	0	1
2025.02.28	20:30:00	5863.7	5881.5	5859.0	5875.6	2254	0	1
2025.02.28	20:45:00	5875.2	5879.8	5852.3	5852.3	1854	0	1
2025.02.28	21:00:00	5852.8	5867.5	5851.8	5861.3	2002	0	1
