<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.01.20	31.912	32.461	31.107	31.175	248270	1267237500	22
2013.01.27	31.155	32.269	30.725	31.813	256513	1288234450	29
2013.02.03	31.824	32.091	31.273	31.393	234868	1176936550	26
2013.02.10	31.360	31.518	29.681	29.770	263292	1325903650	17
2013.02.17	29.815	30.154	28.267	28.679	366869	1844161750	25
2013.02.24	28.794	29.454	27.931	28.536	441671	2215932350	27
2013.03.03	28.649	29.252	28.330	28.963	344594	1736812200	15
2013.03.10	28.939	29.346	28.531	28.759	277022	1396428700	20
2013.03.17	28.985	29.325	28.529	28.671	261863	1324095550	29
2013.03.24	28.727	28.903	28.107	28.301	174122	887294450	21
2013.03.31	28.229	28.376	26.624	27.302	291735	1477300000	13
2013.04.07	27.311	28.064	25.914	26.009	312659	1579594850	18
2013.04.14	25.965	26.093	22.026	23.228	795959	4048151750	10
2013.04.21	23.323	24.821	22.604	23.960	489247	2466575200	11
2013.04.28	24.041	24.580	23.243	24.097	363829	1828523250	20
2013.05.05	24.111	24.422	23.180	23.822	366275	1836314200	23
2013.05.12	23.800	23.856	22.108	22.202	431292	2162116950	25
2013.05.19	22.295	23.330	20.605	22.384	453811	2283378500	7
2013.05.26	22.331	23.103	22.163	22.225	239496	1202689000	6
2013.06.02	22.186	22.962	21.565	21.565	284028	1434417050	7
2013.06.09	21.618	22.308	21.399	22.035	270388	1363778600	14
2013.06.16	22.128	22.128	19.396	20.100	135233	713075000	0
2013.06.23	20.084	20.226	18.206	19.581	191786	987898750	0
2013.06.30	19.556	20.098	18.711	18.864	162288	824030000	0
2013.07.07	18.884	20.283	18.717	19.770	127804	642310000	0
2013.07.14	19.899	20.165	19.235	19.470	91152	2662515000	0
2013.07.21	19.530	20.600	19.520	19.973	59349	78265000	0
2013.07.28	19.963	20.288	19.222	19.876	133601	677265000	0
2013.08.04	19.829	20.560	19.154	20.530	122553	619495000	0
2013.08.11	20.750	23.410	20.640	23.203	154412	717595000	0
2013.08.18	23.251	23.799	22.293	23.730	172177	886320000	0
2013.08.25	24.050	25.100	23.370	23.500	61480	0	50
2013.09.01	23.390	24.470	23.000	23.830	52958	0	50
2013.09.08	23.790	24.120	21.396	22.200	133563	661680000	0
2013.09.15	22.393	23.407	21.213	21.736	217659	1160005000	0
2013.09.22	21.768	22.127	21.286	21.752	142434	728815000	0
2013.09.29	21.863	22.074	20.612	21.715	119898	623035000	0
2013.10.06	21.695	22.488	20.966	21.326	117251	603740000	0
2013.10.13	21.364	22.183	20.509	21.906	150169	771365000	0
2013.10.20	21.864	22.868	21.835	22.537	115692	587992500	0
2013.10.27	22.604	23.078	21.708	21.875	118002	599120000	0
2013.11.03	21.822	22.062	21.266	21.355	88775	451240000	0
2013.11.10	21.444	21.464	20.441	20.798	91474	468975000	0
2013.11.17	20.774	20.808	19.723	19.848	94052	601370142	0
2013.11.24	19.850	20.304	19.581	19.965	92628	1452319342	0
2013.12.01	19.953	19.953	18.878	19.478	126606	1532674712	0
2013.12.08	19.541	20.470	19.284	19.678	112937	1560729321	13
2013.12.15	19.635	20.285	19.113	19.378	128613	1309698367	0
2013.12.22	19.390	20.100	19.269	20.048	49875	476263432	13
2013.12.29	20.054	20.298	18.612	20.133	78814	979854640	2
2014.01.05	20.149	20.339	19.310	20.128	118856	1245621364	0
2014.01.12	20.155	20.591	19.921	20.278	101049	1391533611	1
2014.01.19	20.265	20.407	19.638	19.893	92525	1012066486	7
2014.01.26	19.917	20.070	18.990	19.153	110922	1451768392	15
2014.02.02	19.115	20.284	19.066	20.003	98164	1093249344	1
2014.02.09	19.971	21.474	19.914	21.453	110616	972756888	11
2014.02.16	21.429	21.961	21.301	21.818	111981	1128758510	9
2014.02.23	21.864	22.162	20.979	21.048	122002	2006666129	14
2014.03.02	21.318	21.707	20.742	20.883	118025	1906199059	11
2014.03.09	20.844	21.765	20.594	21.423	128954	1828090088	5
2014.03.16	21.458	21.618	20.125	20.303	129178	2353024677	0
2014.03.23	20.212	20.289	19.559	19.818	200920	1890058418	1
2014.03.30	19.757	20.214	19.626	19.938	181446	1510046509	0
2014.04.06	19.906	20.377	19.599	19.978	163991	1637898462	5
2014.04.13	19.998	20.128	19.217	19.618	147989	1093596260	3
2014.04.20	19.639	19.905	18.930	19.688	171878	1343580656	3
2014.04.27	19.665	19.741	18.756	19.473	169028	1970360305	0
2014.05.04	19.480	19.742	19.034	19.106	169117	1401404195	0
2014.05.11	19.109	19.977	19.016	19.353	173420	1507485935	5
2014.05.18	19.343	19.802	19.232	19.438	154790	1142007470	4
2014.05.25	19.426	19.479	18.623	18.798	122559	2725121170	10
2014.06.01	18.786	19.191	18.654	19.003	108366	1529465488	6
2014.06.08	19.013	19.713	18.968	19.667	98782	1798132303	12
2014.06.15	19.661	20.966	19.448	20.850	133755	2628077650	18
2014.06.22	20.823	21.186	20.691	20.943	100762	1702676695	6
2014.06.29	20.955	21.272	20.753	21.125	89011	1235049102	8
2014.07.06	21.118	21.559	20.806	21.426	83742	1272336446	1
2014.07.13	21.424	21.448	20.565	20.855	98314	1331393478	9
2014.07.20	20.844	21.093	20.295	20.714	86497	1156997950	0
2014.07.27	20.657	20.791	20.247	20.313	76068	1078258155	11
2014.08.03	20.305	20.443	19.713	19.875	75168	1161928687	6
2014.08.10	19.872	20.132	19.502	19.540	83818	1199877350	0
2014.08.17	19.547	19.699	19.300	19.405	74321	1070142693	19
2014.08.24	19.293	19.887	19.293	19.440	66208	985506014	18
2014.08.31	19.448	19.522	18.987	19.174	70648	692011986	20
2014.09.07	19.139	19.309	18.444	18.616	82109	322304944	10
2014.09.14	18.562	18.870	17.781	17.810	92818	387351064	9
2014.09.21	17.806	17.994	17.330	17.627	101551	369788367	12
2014.09.28	17.564	17.629	17.081	17.200	27177	84227495	17
2014.11.09	15.795	16.386	15.272	16.293	142360	2895692500	3
2014.11.16	16.304	16.619	15.893	16.387	171764	2755076000	0
2014.11.23	16.399	16.720	15.404	15.442	129790	2800702000	0
2014.11.30	15.347	16.778	14.397	16.271	178928	3974168750	0
2014.12.07	16.236	17.310	16.152	16.994	158067	3469833000	4
2014.12.14	17.024	17.045	15.529	16.062	169367	3971604000	5
2014.12.21	16.108	16.300	15.520	16.041	47297	845387000	10
2014.12.28	16.061	16.465	15.527	15.724	76776	1565324000	0
2015.01.04	15.783	16.707	15.629	16.479	92418	1816663000	0
2015.01.11	16.471	17.816	16.419	17.754	161976	3041542000	0
2015.01.18	17.801	18.466	17.424	18.254	170721	0	1
2015.01.25	18.357	18.456	16.716	17.210	147289	160000	0
2015.02.01	17.158	17.713	16.534	16.663	149129	0	3
2015.02.08	16.742	17.414	16.596	17.326	110863	0	14
2015.02.15	17.292	17.387	16.170	16.202	97183	0	25
2015.02.22	16.227	16.871	16.072	16.572	117204	0	4
2015.03.01	16.582	16.768	15.752	15.863	123429	0	6
2015.03.08	15.918	15.957	15.266	15.628	124458	0	6
2015.03.15	15.596	16.885	15.364	16.697	127190	0	3
2015.03.22	16.697	17.389	16.609	16.915	151068	0	3
2015.03.29	16.915	17.075	16.430	16.742	108256	0	2
2015.04.05	16.742	17.303	16.120	16.455	130799	0	1
2015.04.12	16.455	16.520	15.980	16.265	142302	0	3
2015.04.19	16.265	16.366	15.587	15.715	119450	0	1
2015.04.26	15.715	16.714	15.708	16.131	127671	0	1
2015.05.03	16.131	16.749	16.090	16.457	140015	0	1
2015.05.10	16.457	17.567	16.134	17.481	153822	0	4
2015.05.17	17.481	17.757	16.865	17.092	137374	0	8
2015.05.24	17.092	17.168	16.536	16.729	122621	0	5
2015.05.31	16.729	17.168	15.962	16.097	136404	0	5
2015.06.07	16.097	16.230	15.797	15.964	149092	0	11
2015.06.14	15.964	16.434	15.849	16.082	125652	0	11
2015.06.21	16.082	16.261	15.506	15.801	129959	0	11
2015.06.28	15.964	16.042	15.479	15.689	125522	0	4
2015.07.05	15.725	15.850	14.674	15.561	174590	0	6
2015.07.12	15.543	15.889	14.838	14.845	133691	0	14
2015.07.19	14.834	14.998	14.359	14.653	170919	0	17
2015.07.26	14.698	14.986	14.521	14.754	162819	0	28
2015.08.02	14.767	15.011	14.374	14.792	156812	0	28
2015.08.09	14.798	15.606	14.731	15.225	216280	0	28
2015.08.16	15.249	15.649	14.718	15.292	181247	0	26
2015.08.23	15.281	15.400	13.964	14.569	309332	0	27
2015.08.30	14.580	14.954	14.402	14.548	192932	0	27
2015.09.06	14.558	14.933	14.272	14.569	148999	0	26
2015.09.13	14.570	15.417	14.268	15.138	156983	0	26
2015.09.20	15.076	15.246	14.702	15.075	149752	0	26
2015.09.27	15.055	15.302	14.383	15.218	163798	0	26
2015.10.04	15.149	16.104	15.103	15.823	188931	0	27
2015.10.11	15.782	16.184	15.618	16.040	174572	0	28
2015.10.18	16.001	16.087	15.620	15.809	167683	0	27
2015.10.25	15.814	16.343	15.475	15.539	179595	0	26
2015.11.01	15.433	15.547	14.710	14.755	166700	0	30
2015.11.08	14.749	14.786	14.166	14.242	160112	0	30
2015.11.15	14.268	14.442	14.024	14.160	173367	0	28
2015.11.22	14.166	14.390	13.915	14.076	160965	0	0
2015.11.29	14.066	14.620	13.840	14.551	203721	0	0
2015.12.06	14.586	14.644	13.777	13.928	222677	3832325270	0
2015.12.13	13.916	14.322	13.635	14.096	233279	4596496200	1
2015.12.20	14.114	14.400	14.054	14.384	151388	3810020910	1
2015.12.27	14.342	14.422	13.782	13.873	144660	115581599670	1
2016.01.03	13.824	14.381	13.821	13.939	259002	46736689270	1
2016.01.10	13.966	14.200	13.746	13.915	246753	16740782170	1
2016.01.17	13.868	14.345	13.844	14.027	223457	15957706240	1
2016.01.24	14.042	14.573	14.021	14.265	233669	20458578170	1
2016.01.31	14.213	15.037	14.187	14.956	238279	0	0
2016.02.07	14.961	15.937	14.871	15.722	421192	0	29
2016.02.14	15.656	15.696	15.118	15.328	295342	0	29
2016.02.21	15.226	15.568	14.662	14.689	322127	0	29
2016.02.28	14.701	15.784	14.604	15.464	316268	0	0
2016.03.06	15.516	15.785	15.135	15.456	317518	0	29
2016.03.13	15.465	16.122	15.174	15.774	773652	24764229400	0
2016.03.20	15.772	15.992	15.114	15.155	543755	19217753750	29
2016.03.27	15.159	15.520	14.778	15.033	634509	21635845200	25
2016.04.03	14.994	15.369	14.881	15.368	480342	0	25
2016.04.10	15.327	16.358	15.327	16.205	780464	0	28
2016.04.17	16.263	17.681	16.095	16.939	1076001	0	29
2016.04.24	16.849	17.948	16.786	17.821	782018	0	25
2016.05.01	17.839	18.001	17.164	17.471	708693	0	0
2016.05.08	17.380	17.565	16.807	17.080	817283	0	25
2016.05.15	17.088	17.378	16.321	16.508	871356	0	25
2016.05.22	16.453	16.550	16.107	16.200	689487	0	0
2016.05.29	16.177	16.433	15.806	16.384	656088	0	25
2016.06.05	16.362	17.360	16.230	17.302	663308	0	25
2016.06.12	17.321	17.846	17.086	17.468	709757	0	25
2016.06.19	17.418	18.305	17.024	17.644	691313	0	25
2016.06.26	17.640	19.882	17.511	19.719	717996	0	25
2016.07.03	19.726	21.121	19.203	20.250	985465	0	25
2016.07.10	20.295	20.665	19.881	20.190	896453	0	25
2016.07.17	20.122	20.215	19.200	19.606	753895	0	24
2016.07.24	19.615	20.502	19.290	20.307	801358	0	25
2016.07.31	20.306	20.767	19.670	19.679	757826	0	25
2016.08.07	19.496	20.475	19.483	19.682	725839	0	25
2016.08.14	19.738	20.095	19.216	19.280	801011	0	24
2016.08.21	19.079	19.106	18.466	18.622	717970	0	25
2016.08.28	18.632	19.430	18.377	19.419	561537	0	23
2016.09.04	19.378	20.119	18.994	19.018	463386	0	25
2016.09.11	19.103	19.269	18.648	18.756	584440	0	25
2016.09.18	18.767	20.053	18.750	19.658	457578	0	25
2016.09.25	19.627	19.727	18.917	19.160	473695	0	0
2016.10.02	19.119	19.310	17.098	17.518	525129	0	0
2016.10.09	17.553	17.823	17.303	17.404	438214	0	0
2016.10.16	17.418	17.773	17.345	17.530	387043	0	0
2016.10.23	17.520	17.908	17.463	17.752	445552	0	4
2016.10.30	17.779	18.737	17.748	18.416	528921	0	0
2016.11.06	18.260	18.998	17.187	17.353	980921	0	0
2016.11.13	17.318	17.506	16.439	16.551	879278	0	0
2016.11.20	16.612	16.888	16.167	16.510	722696	0	1
2016.11.27	16.434	16.858	16.253	16.743	791836	0	0
2016.12.04	16.914	17.229	16.497	16.855	654234	0	0
2016.12.11	16.845	17.215	15.875	16.126	675002	0	0
2016.12.18	16.060	16.209	15.629	15.722	416411	0	0
2016.12.25	15.757	16.270	15.704	16.030	269046	0	1
2017.01.01	15.923	16.713	15.903	16.483	584034	0	0
2017.01.08	16.455	16.984	16.417	16.822	708725	0	0
2017.01.15	16.791	17.328	16.735	17.086	660451	0	0
2017.01.22	17.089	17.287	16.633	17.145	607987	0	0
