<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.14	20:25:00	42889.22	42904.04	42850.70	42875.58	863	0	393
2024.01.14	20:30:00	42875.34	42904.92	42849.99	42853.75	796	0	360
2024.01.14	20:35:00	42855.40	42953.01	42851.85	42925.74	740	0	353
2024.01.14	20:40:00	42926.27	42927.69	42849.09	42851.68	551	0	359
2024.01.14	20:45:00	42851.82	42885.41	42812.27	42871.59	615	0	352
2024.01.14	20:50:00	42871.92	42884.63	42860.33	42876.15	467	0	353
2024.01.14	20:55:00	42873.47	42904.69	42867.12	42870.75	492	0	351
2024.01.14	21:00:00	42871.03	42900.99	42848.56	42899.93	475	0	352
2024.01.14	21:05:00	42899.86	42913.68	42865.03	42865.53	448	0	351
2024.01.14	21:10:00	42865.53	42885.33	42783.12	42809.02	1109	0	369
2024.01.14	21:15:00	42807.90	42841.11	42725.15	42773.10	1335	0	351
2024.01.14	21:20:00	42773.10	42805.41	42745.70	42764.70	1048	0	370
2024.01.14	21:25:00	42765.79	42782.58	42723.05	42727.48	811	0	380
2024.01.14	21:30:00	42727.48	42761.95	42648.41	42663.53	1097	0	352
2024.01.14	21:35:00	42663.53	42706.55	42633.98	42655.44	1011	0	392
2024.01.14	21:40:00	42655.54	42732.09	42655.54	42730.80	805	0	401
2024.01.14	21:45:00	42731.27	42803.36	42731.27	42755.30	882	0	352
2024.01.14	21:50:00	42755.05	42755.60	42654.41	42697.63	1233	0	352
2024.01.14	21:55:00	42698.04	42708.75	42611.55	42639.42	927	0	351
2024.01.14	22:10:00	42590.15	42668.05	42571.51	42641.16	1377	0	351
2024.01.14	22:15:00	42641.22	42710.44	42620.07	42656.53	1305	0	351
2024.01.14	22:20:00	42656.11	42660.29	42464.52	42499.90	1567	0	352
2024.01.14	22:25:00	42498.65	42626.51	42462.09	42612.78	1311	0	351
2024.01.14	22:30:00	42612.92	42615.29	42532.89	42607.09	1194	0	361
2024.01.14	22:35:00	42606.33	42678.35	42604.24	42650.75	1685	0	355
2024.01.14	22:40:00	42650.84	42692.07	42623.78	42626.55	1127	0	352
2024.01.14	22:45:00	42626.30	42716.56	42624.08	42661.56	873	0	351
2024.01.14	22:50:00	42660.75	42673.62	42560.56	42570.02	793	0	353
2024.01.14	22:55:00	42569.50	42571.25	42473.56	42486.53	1231	0	359
2024.01.14	23:00:00	42484.39	42570.98	42437.41	42558.00	1436	0	351
2024.01.14	23:05:00	42558.00	42569.81	42507.42	42550.55	946	0	357
2024.01.14	23:10:00	42550.55	42560.51	42497.14	42531.32	836	0	356
2024.01.14	23:15:00	42530.77	42536.95	42327.39	42347.13	1403	0	353
2024.01.14	23:20:00	42345.96	42423.69	42281.36	42297.37	1503	0	351
2024.01.14	23:25:00	42297.23	42299.09	42192.31	42216.98	1202	0	351
2024.01.14	23:30:00	42215.85	42306.97	42113.52	42117.48	1486	0	351
2024.01.14	23:35:00	42117.61	42159.30	41924.33	42097.96	2056	0	198
2024.01.14	23:40:00	42098.23	42290.30	42050.29	42266.19	1613	0	351
2024.01.14	23:45:00	42266.41	42344.81	42234.94	42327.62	1220	0	359
2024.01.14	23:50:00	42328.10	42476.01	42307.70	42459.84	1347	0	351
2024.01.14	23:55:00	42464.90	42517.71	42372.30	42512.10	1123	0	56
2024.01.15	00:05:00	42552.06	42617.75	42529.14	42578.47	1002	0	351
2024.01.15	00:10:00	42577.12	42608.10	42499.16	42505.10	811	0	351
2024.01.15	00:15:00	42505.09	42505.09	42432.72	42474.78	954	0	408
2024.01.15	00:20:00	42472.57	42526.84	42438.02	42464.41	640	0	391
2024.01.15	00:25:00	42464.55	42469.46	42275.29	42282.26	785	0	396
2024.01.15	00:30:00	42282.27	42282.27	42018.35	42152.48	1316	0	354
2024.01.15	00:35:00	42152.47	42331.30	42095.90	42289.17	663	0	360
2024.01.15	00:40:00	42289.52	42327.15	42214.16	42267.70	540	0	363
2024.01.15	00:45:00	42266.14	42323.47	42141.92	42230.76	958	0	386
2024.01.15	00:50:00	42230.76	42394.61	42230.76	42316.94	757	0	402
2024.01.15	00:55:00	42316.94	42362.94	42210.83	42248.22	780	0	398
2024.01.15	01:00:00	42237.64	42292.06	42129.29	42172.08	1020	0	355
2024.01.15	01:05:00	42172.08	42192.02	41998.84	42057.07	1362	0	351
2024.01.15	01:10:00	42056.61	42119.93	41911.92	42001.28	2065	0	351
2024.01.15	01:15:00	42002.86	42110.61	41928.26	41947.15	1834	0	172
2024.01.15	01:20:00	41948.77	41983.05	41855.60	41858.31	1861	0	351
2024.01.15	01:25:00	41858.16	42060.01	41845.81	42000.86	1487	0	351
2024.01.15	01:30:00	42000.92	42094.32	41960.80	41969.81	1264	0	354
2024.01.15	01:35:00	41968.86	41975.64	41756.01	41799.21	2090	0	351
2024.01.15	01:40:00	41798.57	41910.08	41711.28	41892.03	1755	0	351
2024.01.15	01:45:00	41892.02	41965.57	41882.77	41956.76	1244	0	351
2024.01.15	01:50:00	41956.43	41956.68	41687.40	41737.35	1370	0	351
2024.01.15	01:55:00	41740.45	41813.89	41688.29	41691.38	1503	0	353
2024.01.15	02:00:00	41689.76	41815.62	41673.47	41796.84	1884	0	351
2024.01.15	02:05:00	41796.84	41876.95	41791.86	41841.97	2043	0	357
2024.01.15	02:10:00	41842.12	42023.91	41840.17	42005.31	1471	0	352
2024.01.15	02:15:00	42006.81	42135.59	41990.27	42097.61	1222	0	351
2024.01.15	02:20:00	42097.47	42147.48	42017.25	42069.84	1307	0	351
2024.01.15	02:25:00	42070.38	42153.85	42029.69	42134.04	1217	0	351
2024.01.15	02:30:00	42133.92	42152.32	42011.59	42119.74	1260	0	354
2024.01.15	02:35:00	42115.43	42267.58	42115.36	42215.12	1456	0	351
2024.01.15	02:40:00	42215.37	42324.35	42194.93	42319.86	1076	0	351
2024.01.15	02:45:00	42317.58	42324.24	42153.55	42207.37	1006	0	352
2024.01.15	02:50:00	42207.37	42237.42	42152.76	42236.41	900	0	351
2024.01.15	02:55:00	42231.69	42255.34	42198.69	42253.01	844	0	354
2024.01.15	03:00:00	42251.63	42313.35	42206.37	42296.46	1127	0	365
2024.01.15	03:05:00	42296.21	42296.21	42201.57	42209.54	1091	0	351
2024.01.15	03:10:00	42209.40	42210.56	42146.06	42167.18	696	0	351
2024.01.15	03:15:00	42167.32	42239.39	42148.27	42217.11	869	0	351
2024.01.15	03:20:00	42216.99	42232.60	42154.73	42182.95	883	0	357
2024.01.15	03:25:00	42185.22	42263.84	42168.31	42198.36	842	0	351
2024.01.15	03:30:00	42198.64	42243.99	42161.31	42227.97	793	0	356
2024.01.15	03:35:00	42227.67	42348.56	42206.99	42323.38	1173	0	352
2024.01.15	03:40:00	42324.33	42374.17	42299.24	42344.81	1181	0	367
2024.01.15	03:45:00	42344.51	42371.57	42299.76	42330.45	1017	0	367
2024.01.15	03:50:00	42330.25	42353.29	42294.01	42298.55	842	0	351
2024.01.15	03:55:00	42298.41	42305.72	42227.89	42246.53	813	0	351
2024.01.15	04:00:00	42247.34	42270.28	42196.57	42198.77	1026	0	353
2024.01.15	04:05:00	42199.79	42226.59	42155.91	42179.37	908	0	451
2024.01.15	04:10:00	42180.85	42321.18	42174.66	42296.02	1212	0	496
2024.01.15	04:15:00	42296.16	42300.27	42245.62	42293.18	812	0	463
2024.01.15	04:20:00	42292.93	42334.17	42252.22	42264.14	859	0	462
2024.01.15	04:25:00	42264.30	42288.59	42218.03	42280.10	781	0	362
2024.01.15	04:30:00	42279.96	42296.36	42240.13	42278.05	980	0	353
2024.01.15	04:35:00	42278.97	42328.00	42231.76	42316.62	846	0	359
2024.01.15	04:40:00	42316.58	42341.04	42278.07	42291.13	560	0	352
2024.01.15	04:45:00	42291.83	42332.96	42274.60	42331.12	887	0	121
2024.01.15	04:50:00	42331.45	42352.95	42313.87	42350.24	843	0	394
2024.01.15	04:55:00	42350.24	42384.95	42339.81	42381.51	812	0	385
2024.01.15	05:00:00	42377.83	42457.31	42358.97	42439.71	1083	0	353
2024.01.15	05:05:00	42436.57	42439.45	42368.26	42425.46	1000	0	352
2024.01.15	05:10:00	42425.96	42436.02	42393.61	42410.36	828	0	352
2024.01.15	05:15:00	42410.89	42451.95	42373.81	42446.48	1157	0	351
2024.01.15	05:20:00	42446.40	42583.49	42434.71	42577.21	890	0	357
2024.01.15	05:25:00	42577.79	42624.91	42530.76	42599.42	1138	0	353
2024.01.15	05:30:00	42600.19	42603.72	42532.61	42563.52	805	0	351
2024.01.15	05:35:00	42563.41	42607.74	42532.48	42605.50	725	0	351
2024.01.15	05:40:00	42604.49	42623.10	42515.05	42532.98	1353	0	351
2024.01.15	05:45:00	42533.69	42560.41	42486.68	42544.52	747	0	356
2024.01.15	05:50:00	42543.29	42546.39	42506.89	42520.21	591	0	354
2024.01.15	05:55:00	42520.30	42556.50	42493.53	42546.57	874	0	359
2024.01.15	06:00:00	42544.89	42582.60	42539.23	42567.65	876	0	362
2024.01.15	06:05:00	42568.30	42609.60	42533.98	42586.49	918	0	364
2024.01.15	06:10:00	42586.49	42615.77	42581.80	42592.98	590	0	356
2024.01.15	06:15:00	42592.88	42594.99	42459.18	42532.35	1145	0	351
2024.01.15	06:20:00	42532.60	42532.60	42490.14	42521.91	520	0	354
2024.01.15	06:25:00	42518.41	42580.52	42518.41	42546.18	648	0	352
2024.01.15	06:30:00	42546.04	42609.72	42535.68	42587.19	690	0	351
2024.01.15	06:35:00	42587.63	42596.34	42521.89	42535.20	683	0	353
2024.01.15	06:40:00	42537.16	42561.65	42507.86	42515.88	565	0	351
2024.01.15	06:45:00	42515.63	42568.13	42495.29	42533.62	736	0	354
2024.01.15	06:50:00	42533.37	42575.38	42514.62	42547.31	757	0	361
2024.01.15	06:55:00	42550.31	42587.35	42538.89	42584.09	657	0	357
2024.01.15	07:00:00	42584.09	42704.29	42547.82	42690.98	960	0	368
2024.01.15	07:05:00	42691.40	42764.11	42684.66	42711.60	961	0	351
2024.01.15	07:10:00	42710.45	42809.36	42680.69	42776.38	1087	0	351
2024.01.15	07:15:00	42777.73	42778.90	42697.33	42700.42	629	0	409
2024.01.15	07:20:00	42700.47	42715.01	42672.77	42675.80	627	0	420
2024.01.15	07:25:00	42676.03	42697.37	42659.02	42660.87	632	0	439
2024.01.15	07:30:00	42661.31	42701.10	42639.52	42684.59	1057	0	363
2024.01.15	07:35:00	42687.00	42687.01	42635.17	42636.92	738	0	358
2024.01.15	07:40:00	42636.67	42665.78	42616.87	42625.01	455	0	361
2024.01.15	07:45:00	42623.87	42651.35	42620.09	42648.30	554	0	373
2024.01.15	07:50:00	42648.42	42696.67	42636.00	42661.21	514	0	353
2024.01.15	07:55:00	42661.77	42744.60	42661.77	42725.03	567	0	351
2024.01.15	08:00:00	42725.11	42731.36	42671.51	42693.67	912	0	358
2024.01.15	08:05:00	42693.53	42750.58	42672.50	42733.91	1079	0	364
2024.01.15	08:10:00	42734.90	42764.28	42710.42	42718.17	833	0	381
2024.01.15	08:15:00	42718.98	42783.29	42699.62	42734.09	965	0	353
2024.01.15	08:20:00	42733.09	42742.34	42655.88	42664.90	541	0	361
2024.01.15	08:25:00	42664.82	42678.30	42630.20	42667.47	525	0	355
2024.01.15	08:30:00	42666.81	42714.53	42648.08	42689.72	734	0	351
2024.01.15	08:35:00	42689.47	42701.92	42634.02	42638.48	1181	0	351
2024.01.15	08:40:00	42637.98	42653.34	42586.84	42619.03	1139	0	351
2024.01.15	08:45:00	42620.03	42675.74	42586.65	42651.95	1039	0	360
2024.01.15	08:50:00	42653.33	42673.34	42625.04	42646.43	625	0	355
2024.01.15	08:55:00	42647.55	42654.87	42624.37	42635.41	638	0	368
2024.01.15	09:00:00	42635.66	42640.28	42610.01	42635.02	622	0	365
2024.01.15	09:05:00	42635.16	42646.21	42609.77	42646.21	697	0	363
2024.01.15	09:10:00	42646.25	42673.58	42644.61	42668.66	502	0	365
2024.01.15	09:15:00	42666.65	42670.37	42589.71	42632.44	1070	0	357
2024.01.15	09:20:00	42634.10	42646.88	42615.12	42636.34	654	0	357
2024.01.15	09:25:00	42637.03	42649.27	42550.06	42581.20	841	0	378
2024.01.15	09:30:00	42581.07	42587.20	42533.15	42538.21	754	0	351
2024.01.15	09:35:00	42538.20	42550.56	42493.24	42550.55	1034	0	351
2024.01.15	09:40:00	42550.41	42604.32	42519.81	42595.33	992	0	351
2024.01.15	09:45:00	42594.89	42624.34	42586.01	42601.74	652	0	357
2024.01.15	09:50:00	42601.88	42741.90	42601.88	42717.76	1130	0	354
2024.01.15	09:55:00	42717.90	42731.77	42668.78	42682.92	836	0	373
2024.01.15	10:00:00	42682.17	42721.17	42636.01	42670.38	957	0	357
2024.01.15	10:05:00	42669.71	42683.67	42618.18	42622.26	875	0	351
2024.01.15	10:10:00	42622.27	42689.26	42618.17	42650.47	1039	0	364
2024.01.15	10:15:00	42650.72	42703.16	42620.45	42649.79	863	0	356
2024.01.15	10:20:00	42649.54	42723.59	42646.98	42716.57	967	0	360
2024.01.15	10:25:00	42717.27	42724.59	42624.42	42638.85	785	0	361
2024.01.15	10:30:00	42638.71	42667.03	42627.90	42648.27	582	0	360
2024.01.15	10:35:00	42647.89	42737.73	42647.89	42737.73	904	0	352
2024.01.15	10:40:00	42738.01	42748.29	42660.61	42675.68	920	0	351
2024.01.15	10:45:00	42675.76	42721.41	42639.61	42643.37	937	0	352
2024.01.15	10:50:00	42643.78	42664.84	42600.86	42662.60	863	0	351
2024.01.15	10:55:00	42648.61	42681.84	42618.49	42627.66	676	0	351
2024.01.15	11:00:00	42627.41	42645.24	42547.78	42579.62	1003	0	354
2024.01.15	11:05:00	42579.63	42598.11	42555.14	42593.38	843	0	363
2024.01.15	11:10:00	42593.38	42641.91	42583.92	42637.04	1002	0	352
2024.01.15	11:15:00	42636.90	42658.07	42578.02	42605.89	992	0	351
2024.01.15	11:20:00	42601.37	42656.21	42599.72	42652.30	806	0	354
2024.01.15	11:25:00	42651.55	42663.21	42632.53	42663.10	480	0	368
2024.01.15	11:30:00	42663.24	42676.91	42599.05	42616.53	763	0	370
2024.01.15	11:35:00	42618.39	42661.58	42590.85	42653.34	765	0	364
2024.01.15	11:40:00	42655.84	42655.84	42596.60	42633.95	930	0	352
2024.01.15	11:45:00	42636.76	42705.60	42635.95	42695.03	847	0	351
2024.01.15	11:50:00	42693.07	42725.39	42671.15	42700.58	756	0	351
2024.01.15	11:55:00	42694.52	42734.30	42693.98	42725.02	914	0	354
2024.01.15	12:00:00	42725.16	42737.98	42675.36	42675.96	792	0	361
2024.01.15	12:05:00	42676.66	42695.85	42661.43	42681.99	717	0	351
2024.01.15	12:10:00	42681.89	42681.89	42637.24	42643.02	1100	0	351
2024.01.15	12:15:00	42642.74	42670.23	42613.86	42626.30	1116	0	351
2024.01.15	12:20:00	42625.91	42626.47	42594.58	42603.88	954	0	351
2024.01.15	12:25:00	42601.91	42631.11	42590.60	42596.79	950	0	351
2024.01.15	12:30:00	42594.95	42651.80	42589.54	42630.48	1227	0	351
2024.01.15	12:35:00	42630.34	42657.50	42539.80	42649.27	1563	0	357
2024.01.15	12:40:00	42649.27	42671.22	42617.53	42655.02	774	0	363
2024.01.15	12:45:00	42655.05	42682.33	42605.89	42624.04	955	0	354
2024.01.15	12:50:00	42624.32	42637.78	42571.95	42591.87	765	0	377
2024.01.15	12:55:00	42589.86	42595.89	42499.71	42523.96	1217	0	351
2024.01.15	13:00:00	42525.60	42563.09	42501.49	42529.73	932	0	352
2024.01.15	13:05:00	42528.00	42569.94	42496.95	42507.56	1310	0	374
2024.01.15	13:10:00	42506.05	42576.12	42505.54	42572.65	613	0	364
2024.01.15	13:15:00	42572.52	42595.88	42529.00	42558.95	900	0	353
2024.01.15	13:20:00	42559.09	42570.29	42501.46	42525.19	659	0	352
2024.01.15	13:25:00	42525.19	42566.25	42517.53	42565.25	492	0	359
2024.01.15	13:30:00	42565.11	42582.93	42507.57	42525.35	675	0	3
2024.01.15	13:35:00	42524.35	42558.46	42511.91	42537.41	1019	0	388
2024.01.15	13:40:00	42537.16	42572.66	42515.08	42559.61	978	0	377
2024.01.15	13:45:00	42559.11	42639.49	42558.86	42614.88	1246	0	351
2024.01.15	13:50:00	42614.74	42646.62	42605.19	42645.27	732	0	365
2024.01.15	13:55:00	42645.69	42669.56	42630.92	42664.59	1045	0	365
2024.01.15	14:00:00	42660.26	42682.87	42592.66	42616.03	1000	0	359
2024.01.15	14:05:00	42614.11	42674.72	42590.44	42623.05	1024	0	355
2024.01.15	14:10:00	42624.19	42663.92	42622.30	42660.02	899	0	351
2024.01.15	14:15:00	42660.26	42665.76	42593.12	42613.63	846	0	360
2024.01.15	14:20:00	42613.57	42662.00	42578.67	42657.52	767	0	373
2024.01.15	14:25:00	42657.62	42695.33	42594.11	42627.80	1402	0	359
2024.01.15	14:30:00	42627.27	42661.47	42627.05	42638.69	1002	0	365
2024.01.15	14:35:00	42638.65	42666.89	42602.98	42642.10	908	0	357
2024.01.15	14:40:00	42645.52	42654.37	42566.17	42573.90	1168	0	352
2024.01.15	14:45:00	42574.04	42631.88	42537.15	42609.02	1289	0	351
2024.01.15	14:50:00	42608.45	42662.82	42601.48	42646.86	965	0	352
2024.01.15	14:55:00	42647.50	42667.09	42578.35	42593.13	1591	0	361
2024.01.15	15:00:00	42591.46	42626.18	42578.25	42609.63	1319	0	1687
2024.01.15	15:05:00	42611.38	42628.58	42548.49	42551.82	1805	0	1264
2024.01.15	15:10:00	42551.49	42636.37	42548.04	42606.63	2085	0	1032
2024.01.15	15:15:00	42606.38	42635.54	42566.61	42611.27	1869	0	856
2024.01.15	15:20:00	42611.02	42611.47	42547.75	42595.41	1320	0	747
2024.01.15	15:25:00	42595.83	42642.36	42592.65	42625.66	1759	0	711
2024.01.15	15:30:00	42627.57	42659.24	42612.30	42619.12	897	0	355
2024.01.15	15:35:00	42619.68	42694.79	42619.54	42689.83	734	0	356
2024.01.15	15:40:00	42689.89	42710.69	42666.40	42697.76	481	0	351
2024.01.15	15:45:00	42697.96	42827.26	42697.89	42823.60	877	0	351
2024.01.15	15:50:00	42823.70	42914.63	42782.19	42871.68	1287	0	352
2024.01.15	15:55:00	42872.38	42902.18	42811.36	42819.32	1149	0	454
2024.01.15	16:00:00	42811.05	42840.13	42712.65	42741.09	1109	0	359
2024.01.15	16:05:00	42741.09	42744.21	42524.97	42597.40	1721	0	358
2024.01.15	16:10:00	42597.84	42635.10	42556.47	42597.47	1169	0	359
2024.01.15	16:15:00	42596.22	42607.05	42503.78	42602.57	1518	0	351
2024.01.15	16:20:00	42603.38	42631.16	42570.04	42574.60	1219	0	352
2024.01.15	16:25:00	42574.99	42576.92	42331.71	42414.55	1785	0	352
2024.01.15	16:30:00	42410.80	42467.16	42317.65	42340.99	1639	0	351
2024.01.15	16:35:00	42341.13	42412.93	42216.27	42382.33	1874	0	352
2024.01.15	16:40:00	42383.08	42422.74	42357.45	42366.56	1364	0	352
2024.01.15	16:45:00	42361.07	42390.58	42206.08	42239.71	1708	0	351
2024.01.15	16:50:00	42239.30	42295.54	42137.13	42169.17	1953	0	351
2024.01.15	16:55:00	42167.36	42247.99	42140.35	42160.02	1791	0	351
2024.01.15	17:00:00	42160.30	42285.54	42156.70	42232.13	1414	0	352
2024.01.15	17:05:00	42234.38	42306.37	42234.38	42273.86	1291	0	355
2024.01.15	17:10:00	42273.86	42389.13	42259.13	42357.95	1164	0	352
2024.01.15	17:15:00	42358.20	42416.98	42280.22	42291.64	1356	0	352
2024.01.15	17:20:00	42291.89	42346.92	42253.15	42278.84	1449	0	356
2024.01.15	17:25:00	42278.59	42399.93	42277.12	42392.24	1028	0	351
2024.01.15	17:30:00	42392.53	42393.45	42353.74	42382.52	965	0	355
2024.01.15	17:35:00	42382.63	42441.48	42346.97	42365.85	1292	0	364
2024.01.15	17:40:00	42366.53	42366.54	42307.97	42338.01	947	0	386
2024.01.15	17:45:00	42335.23	42338.01	42190.84	42197.82	1433	0	409
2024.01.15	17:50:00	42194.94	42247.40	42161.78	42172.47	1648	0	386
2024.01.15	17:55:00	42172.33	42274.38	42129.35	42240.21	1234	0	351
2024.01.15	18:00:00	42239.18	42289.15	42204.98	42278.54	1156	0	373
2024.01.15	18:05:00	42278.79	42344.63	42236.36	42287.07	1437	0	352
2024.01.15	18:10:00	42284.88	42320.67	42274.40	42306.16	922	0	352
2024.01.15	18:15:00	42306.30	42377.58	42305.22	42320.92	1185	0	364
2024.01.15	18:20:00	42324.06	42373.32	42298.88	42371.88	787	0	351
2024.01.15	18:25:00	42371.88	42422.98	42364.73	42389.92	915	0	351
2024.01.15	18:30:00	42389.42	42456.44	42365.50	42376.40	1005	0	352
2024.01.15	18:35:00	42376.41	42395.61	42361.53	42386.07	753	0	351
2024.01.15	18:40:00	42385.82	42458.15	42382.51	42450.24	1222	0	351
2024.01.15	18:45:00	42448.87	42480.68	42418.09	42447.52	1364	0	351
2024.01.15	18:50:00	42447.27	42495.70	42437.70	42495.70	1021	0	351
2024.01.15	18:55:00	42491.70	42528.92	42488.53	42490.82	1121	0	355
2024.01.15	19:00:00	42491.59	42594.40	42487.49	42561.14	1158	0	352
2024.01.15	19:05:00	42560.89	42646.79	42558.97	42621.41	1247	0	351
2024.01.15	19:10:00	42621.52	42690.99	42603.96	42657.31	1461	0	353
2024.01.15	19:15:00	42656.81	42659.39	42609.47	42617.15	1557	0	404
2024.01.15	19:20:00	42617.16	42634.11	42578.40	42617.54	1229	0	443
2024.01.15	19:25:00	42615.78	42666.22	42585.85	42662.26	869	0	352
2024.01.15	19:30:00	42662.12	42688.41	42613.80	42672.11	962	0	356
2024.01.15	19:35:00	42671.58	42685.54	42580.02	42592.82	924	0	352
2024.01.15	19:40:00	42592.82	42614.29	42572.73	42586.95	970	0	371
2024.01.15	19:45:00	42586.28	42650.54	42578.73	42650.29	892	0	353
2024.01.15	19:50:00	42650.43	42739.24	42650.43	42735.47	980	0	181
2024.01.15	19:55:00	42735.72	42747.22	42658.03	42658.95	937	0	392
2024.01.15	20:00:00	42658.84	42746.00	42657.78	42737.89	953	0	351
2024.01.15	20:05:00	42738.03	42766.88	42718.58	42726.33	1175	0	351
2024.01.15	20:10:00	42726.75	42758.25	42677.17	42687.25	1070	0	359
2024.01.15	20:15:00	42689.54	42776.69	42689.24	42773.20	1016	0	351
2024.01.15	20:20:00	42761.11	42886.41	42760.29	42880.85	776	0	351
2024.01.15	20:25:00	42881.64	43116.45	42880.93	43104.29	1515	0	351
2024.01.15	20:30:00	43101.37	43255.67	43041.63	43169.11	1565	0	94
2024.01.15	20:35:00	43168.59	43242.44	43114.33	43219.57	1208	0	351
2024.01.15	20:40:00	43219.50	43326.52	43197.53	43307.88	1045	0	351
2024.01.15	20:45:00	43302.32	43313.30	43038.35	43082.77	1352	0	351
2024.01.15	20:50:00	43084.00	43131.94	42922.21	42977.58	1588	0	351
2024.01.15	20:55:00	42977.58	43040.57	42935.41	42976.24	1381	0	395
2024.01.15	21:00:00	42975.65	43093.29	42918.61	43027.39	1412	0	441
2024.01.15	21:05:00	43026.73	43032.41	42918.23	42958.07	1263	0	351
2024.01.15	21:10:00	42958.21	42988.29	42930.18	42947.89	726	0	352
2024.01.15	21:15:00	42947.45	43094.80	42937.77	43063.47	1286	0	351
2024.01.15	21:20:00	43064.00	43102.29	43016.89	43032.48	887	0	351
2024.01.15	21:25:00	43029.49	43049.76	42946.99	43024.60	963	0	356
2024.01.15	21:30:00	43024.74	43032.75	42940.93	42959.20	836	0	351
2024.01.15	21:35:00	42959.20	42962.62	42836.80	42845.52	1126	0	351
2024.01.15	21:40:00	42845.66	42907.49	42793.81	42817.65	1223	0	351
2024.01.15	21:45:00	42816.11	42893.30	42781.92	42881.79	1096	0	354
2024.01.15	21:50:00	42881.93	42920.24	42861.39	42877.70	748	0	361
2024.01.15	21:55:00	42877.28	42952.48	42877.01	42947.92	969	0	360
2024.01.15	22:00:00	42946.96	42995.38	42895.27	42985.62	851	0	356
2024.01.15	22:05:00	42985.60	43029.41	42976.18	43011.43	605	0	354
2024.01.15	22:10:00	43011.68	43057.31	42987.40	43054.25	889	0	352
2024.01.15	22:15:00	43053.69	43073.32	43001.70	43024.91	992	0	353
2024.01.15	22:20:00	43024.76	43040.86	42974.74	43005.98	781	0	351
2024.01.15	22:25:00	43005.42	43016.75	42972.70	42991.78	516	0	351
2024.01.15	22:30:00	42990.97	42990.97	42880.80	42905.52	1262	0	351
2024.01.15	22:35:00	42906.08	43009.61	42891.57	42986.38	976	0	351
2024.01.15	22:40:00	42986.38	42986.38	42876.89	42896.65	899	0	351
2024.01.15	22:45:00	42895.88	42907.74	42822.05	42824.21	1077	0	351
2024.01.15	22:50:00	42823.58	42848.34	42821.04	42831.16	763	0	351
2024.01.15	22:55:00	42831.60	42924.76	42811.55	42923.99	1310	0	365
2024.01.15	23:00:00	42923.99	42926.08	42825.33	42833.58	1095	0	351
2024.01.15	23:05:00	42832.31	42852.48	42795.40	42834.87	979	0	351
2024.01.15	23:10:00	42835.18	42857.14	42795.14	42799.19	861	0	359
2024.01.15	23:15:00	42799.19	42845.32	42796.40	42801.80	942	0	351
2024.01.15	23:20:00	42801.12	42835.13	42741.79	42754.39	1231	0	358
2024.01.15	23:25:00	42752.45	42766.92	42702.62	42713.74	864	0	370
2024.01.15	23:30:00	42713.44	42806.11	42707.99	42795.62	842	0	352
2024.01.15	23:35:00	42793.88	42811.86	42773.20	42783.85	1103	0	382
2024.01.15	23:40:00	42783.49	42824.38	42751.38	42755.44	980	0	351
2024.01.15	23:45:00	42754.39	42763.93	42709.42	42720.02	1069	0	360
2024.01.15	23:50:00	42719.63	42788.74	42710.62	42753.19	1245	0	351
2024.01.15	23:55:00	42753.57	42755.62	42654.34	42664.96	932	0	352
2024.01.16	00:05:00	42664.09	42703.97	42590.82	42603.32	922	0	353
2024.01.16	00:10:00	42598.75	42623.13	42375.67	42453.38	1334	0	316
2024.01.16	00:15:00	42452.42	42454.79	42312.45	42430.19	1531	0	351
2024.01.16	00:20:00	42430.19	42535.30	42418.55	42532.51	762	0	87
2024.01.16	00:25:00	42532.51	42552.45	42465.73	42546.53	489	0	351
2024.01.16	00:30:00	42546.53	42593.83	42492.81	42555.14	432	0	352
2024.01.16	00:35:00	42555.14	42704.75	42547.55	42669.14	335	0	396
2024.01.16	00:40:00	42669.14	42723.84	42659.77	42721.77	395	0	357
2024.01.16	00:45:00	42721.77	42774.43	42608.46	42641.04	978	0	359
2024.01.16	00:50:00	42641.37	42643.40	42583.06	42626.06	667	0	403
2024.01.16	00:55:00	42625.32	42625.87	42507.84	42575.71	1033	0	404
2024.01.16	01:00:00	42574.89	42577.80	42472.91	42522.81	725	0	351
2024.01.16	01:05:00	42522.78	42589.69	42502.89	42539.94	709	0	371
2024.01.16	01:10:00	42539.98	42594.51	42524.61	42539.25	1038	0	361
2024.01.16	01:15:00	42539.75	42558.27	42473.84	42479.85	1087	0	352
2024.01.16	01:20:00	42475.25	42522.17	42435.37	42520.81	1301	0	355
2024.01.16	01:25:00	42518.91	42520.81	42461.43	42505.98	891	0	353
2024.01.16	01:30:00	42505.16	42553.11	42489.82	42546.35	923	0	366
2024.01.16	01:35:00	42545.09	42556.44	42497.61	42529.51	953	0	364
2024.01.16	01:40:00	42529.27	42540.34	42497.69	42530.39	702	0	360
2024.01.16	01:45:00	42530.35	42607.98	42522.06	42584.77	801	0	367
2024.01.16	01:50:00	42586.02	42610.73	42554.34	42577.14	705	0	359
2024.01.16	01:55:00	42577.13	42577.38	42457.88	42478.39	767	0	351
2024.01.16	02:00:00	42478.29	42526.62	42465.58	42486.43	861	0	360
2024.01.16	02:05:00	42485.18	42507.24	42426.86	42456.83	1004	0	351
